"state1","state2","distance"
"North Carolina","Tennessee",392.001302966646
"North Dakota","Tennessee",1080.01646537478
"Ohio","Tennessee",361.70381521738
"Oklahoma","Tennessee",626.440901113342
"Oregon","Tennessee",1886.00723830592
"Pennsylvania","Tennessee",578.749564968936
"Rhode Island","Tennessee",892.39261708125
"South Carolina","Tennessee",337.393699926227
"South Dakota","Tennessee",941.478746567599
"Tennessee","Tennessee",0
"Texas","Tennessee",805.87567351895
"Utah","Tennessee",1405.09997983346
"Vermont","Tennessee",919.172451128232
"Virginia","Tennessee",431.694241262496
"Washington","Tennessee",1916.6846216264
"West Virginia","Tennessee",369.394325984324
"Wisconsin","Tennessee",634.602774458808
"Wyoming","Tennessee",1232.09477570195
"Alabama","Texas",738.109274705891
"Alaska","Texas",3184.66141507218
"Arizona","Texas",741.87911215386
"Arkansas","Texas",463.320728353791
"California","Texas",1214.04208636101
"Colorado","Texas",626.105960882965
"Connecticut","Texas",1628.12289912357
"Delaware","Texas",1438.48332843407
"District of Columbia","Texas",1358.3932626157
"Florida","Texas",1029.2684408834
"Georgia","Texas",934.886155201987
"Hawaii","Texas",3595.25872707935
"Idaho","Texas",1214.86782928609
"Illinois","Texas",819.328931837231
"Indiana","Texas",933.998781945879
"Iowa","Texas",798.840609561024
"Kansas","Texas",486.777336355234
"Kentucky","Texas",901.56657665174
"Louisiana","Texas",434.830111248545
"Maine","Texas",1876.71048408455
"Maryland","Texas",1372.66229788595
"Massachusetts","Texas",1686.2669631951
"Michigan","Texas",1165.62603574219
"Minnesota","Texas",1056.02670796823
"Mississippi","Texas",573.141296849987
"Missouri","Texas",613.833344979091
"Montana","Texas",1205.79967342198
"Nebraska","Texas",694.290022821924
"Nevada","Texas",1113.75420592837
"New Hampshire","Texas",1728.26099704993
"New Jersey","Texas",1502.60397074773
"New Mexico","Texas",442.66571951023
"New York","Texas",1524.88326329131
"North Carolina","Texas",1182.87272392343
"North Dakota","Texas",1103.68119995637
"Ohio","Texas",1106.14844716339
"Oklahoma","Texas",302.635719580965
"Oregon","Texas",1438.85215994606
"Pennsylvania","Texas",1361.78969609616
"Rhode Island","Texas",1687.37676800363
"South Carolina","Texas",1085.71266007856
"South Dakota","Texas",895.766094278168
"Tennessee","Texas",805.87567351895
"Texas","Texas",0
"Utah","Texas",879.805728614328
"Vermont","Texas",1687.17910478217
"Virginia","Texas",1237.55110192199
"Washington","Texas",1565.13805407318
"West Virginia","Texas",1166.8786059554
"Wisconsin","Texas",1038.40658300817
"Wyoming","Texas",913.524662132127
"Alabama","Utah",1456.47806567529
"Alaska","Utah",2370.85145840493
"Arizona","Utah",346.92485474886
"Arkansas","Utah",1102.35162202668
"California","Utah",448.579182752242
"Colorado","Utah",329.476918663223
"Connecticut","Utah",2041.08775651842
"Delaware","Utah",1929.59918930027
"District of Columbia","Utah",1851.23809940311
"Florida","Utah",1821.67331644494
"Georgia","Utah",1639.75139158593
"Hawaii","Utah",2949.51345141303
"Idaho","Utah",379.831556288239
"Illinois","Utah",1196.04335197351
"Indiana","Utah",1351.02661171822
"Iowa","Utah",971.541849340208
"Kansas","Utah",717.901560845741
"Kentucky","Utah",1430.9587139179
"Louisiana","Utah",1246.06697630958
"Maine","Utah",2186.35624193749
"Maryland","Utah",1860.97976291787
"Massachusetts","Utah",2081.58145230423
"Michigan","Utah",1392.8953246423
"Minnesota","Utah",1002.45670078246
"Mississippi","Utah",1308.83232514302
"Missouri","Utah",1036.70987205974
"Montana","Utah",544.561534832692
"Nebraska","Utah",644.303346156978
"Nevada","Utah",265.806201128828
"New Hampshire","Utah",2081.34640041365
"New Jersey","Utah",1956.90421999369
"New Mexico","Utah",456.899346603731
"New York","Utah",1887.84047523624
"North Carolina","Utah",1784.5236933645
"North Dakota","Utah",794.98738106458
"Ohio","Utah",1531.46366000326
"Oklahoma","Utah",819.448915487738
"Oregon","Utah",559.72919944207
"Pennsylvania","Utah",1786.88811661267
"Rhode Island","Utah",2100.40411182016
"South Carolina","Utah",1741.67352617873
"South Dakota","Utah",687.695541765051
"Tennessee","Utah",1405.09997983346
"Texas","Utah",879.805728614328
"Utah","Utah",0
"Vermont","Utah",2025.03392893855
"Virginia","Utah",1775.39822628392
"Washington","Utah",710.697073390765
"West Virginia","Utah",1664.21168343543
"Wisconsin","Utah",1171.16488947223
"Wyoming","Utah",333.088073938977
"Alabama","Vermont",1090.97374872762
"Alaska","Vermont",3255.82096673368
"Arizona","Vermont",2177.09769320136
"Arkansas","Vermont",1227.47183193484
"California","Vermont",2471.83926816403
"Colorado","Vermont",1728.58242436189
"Connecticut","Vermont",168.926436159705
"Delaware","Vermont",380.122452666212
"District of Columbia","Vermont",421.352387210614
"Florida","Vermont",1194.12910710958
"Georgia","Vermont",979.877895016076
"Hawaii","Vermont",4956.98226735882
"Idaho","Vermont",2060.08107749142
"Illinois","Vermont",892.717676450035
"Indiana","Vermont",756.868143266446
"Iowa","Vermont",1060.22786704449
"Kansas","Vermont",1386.35870514434
"Kentucky","Vermont",800.003041928852
"Louisiana","Vermont",1382.89325883223
"Maine","Vermont",190.94010534562
"Maryland","Vermont",406.609788824714
"Massachusetts","Vermont",132.186927641749
"Michigan","Vermont",632.586061535773
"Minnesota","Vermont",1064.53090833111
"Mississippi","Vermont",1205.03092743717
"Missouri","Vermont",1100.73125391685
"Montana","Vermont",1788.33210707561
"Nebraska","Vermont",1383.60206387374
"Nevada","Vermont",2270.06635529547
"New Hampshire","Vermont",60.4394455823058
"New Jersey","Vermont",286.806281468003
"New Mexico","Vermont",1898.31280532834
"New York","Vermont",163.046201343597
"North Carolina","Vermont",687.077971378335
"North Dakota","Vermont",1356.50586078035
"Ohio","Vermont",581.239829657832
"Oklahoma","Vermont",1437.15247633419
"Oregon","Vermont",2352.20288137912
"Pennsylvania","Vermont",342.38963128131
"Rhode Island","Vermont",174.489718766984
"South Carolina","Vermont",827.685010400257
"South Dakota","Vermont",1361.37173889694
"Tennessee","Vermont",919.172451128232
"Texas","Vermont",1687.17910478217
"Utah","Vermont",2025.03392893855
"Vermont","Vermont",0
"Virginia","Vermont",555.866635911103
"Washington","Vermont",2285.9961706215
"West Virginia","Vermont",557.619860743905
"Wisconsin","Vermont",857.802377467263
"Wyoming","Vermont",1740.6303724684
"Alabama","Virginia",557.099455263575
"Alaska","Virginia",3442.37308775878
"Arizona","Virginia",1844.52940506986
"Arkansas","Virginia",779.859119362323
"California","Virginia",2218.37237326237
"Colorado","Virginia",1450.08950017751
"Connecticut","Virginia",432.241702802559
"Delaware","Virginia",208.360089557905
"District of Columbia","Virginia",138.511596659584
"Florida","Virginia",647.107225656908
"Georgia","Virginia",425.063975893193
"Hawaii","Virginia",4716.8828607539
"Idaho","Virginia",1913.26490342663
"Illinois","Virginia",584.452823915026
"Indiana","Virginia",433.360991252483
"Iowa","Virginia",838.76992317186
"Kansas","Virginia",1065.69652785142
"Kentucky","Virginia",354.106322048438
"Louisiana","Virginia",872.288440444558
"Maine","Virginia",735.406541579786
"Maryland","Virginia",154.142093127577
"Massachusetts","Virginia",496.728790332579
"Michigan","Virginia",582.262929144319
"Minnesota","Virginia",997.108853258834
"Mississippi","Virginia",694.982656077599
"Missouri","Virginia",744.639975307876
"Montana","Virginia",1695.17326355669
"Nebraska","Virginia",1149.41782632722
"Nevada","Virginia",2038.66960035081
"New Hampshire","Virginia",571.286094052858
"New Jersey","Virginia",291.059256857077
"New Mexico","Virginia",1537.41156761529
"New York","Virginia",413.947499494958
"North Carolina","Virginia",138.765235247502
"North Dakota","Virginia",1292.79982005559
"Ohio","Virginia",285.371554277755
"Oklahoma","Virginia",1043.75062101111
"Oregon","Virginia",2209.11281612592
"Pennsylvania","Virginia",238.358864555182
"Rhode Island","Virginia",483.277192802938
"South Carolina","Virginia",273.74690722718
"South Dakota","Virginia",1210.8126962306
"Tennessee","Virginia",431.694241262496
"Texas","Virginia",1237.55110192199
"Utah","Virginia",1775.39822628392
"Vermont","Virginia",555.866635911103
"Virginia","Virginia",0
"Washington","Virginia",2202.69129037071
"West Virginia","Virginia",123.53220523054
"Wisconsin","Virginia",759.47811726515
"Wyoming","Virginia",1554.99195041092
"Alabama","Washington",2024.19911730169
"Alaska","Washington",1663.91645297748
"Arizona","Washington",1013.45270041043
"Arkansas","Washington",1682.48408465895
"California","Washington",705.678501677252
"Colorado","Washington",946.714823806485
"Connecticut","Washington",2353.49686282417
"Delaware","Washington",2308.53813782361
"District of Columbia","Washington",2240.43044253963
"Florida","Washington",2408.68176631078
"Georgia","Washington",2182.98098730424
"Hawaii","Washington",2742.55925533973
"Idaho","Washington",350.666571264491
"Illinois","Washington",1632.2210246567
"Indiana","Washington",1773.20696363242
"Iowa","Washington",1368.61946265744
"Kansas","Washington",1269.95380135886
"Kentucky","Washington",1901.01025392571
"Louisiana","Washington",1878.80560063906
"Maine","Washington",2407.25851857675
"Maryland","Washington",2246.02279977082
"Massachusetts","Washington",2376.83930287608
"Michigan","Washington",1689.00743987671
"Minnesota","Washington",1235.81031832106
"Mississippi","Washington",1900.38196666029
"Missouri","Washington",1540.79019188989
"Montana","Washington",509.074660001306
"Nebraska","Washington",1093.96796136992
"Nevada","Washington",588.077366493477
"New Hampshire","Washington",2346.35372721955
"New Jersey","Washington",2307.75691027456
"New Mexico","Washington",1164.45389454048
"New York","Washington",2184.59977120422
"North Carolina","Washington",2251.06425442172
"North Dakota","Washington",934.360716470438
"Ohio","Washington",1924.05885938
"Oklahoma","Washington",1433.86394582766
"Oregon","Washington",238.255701621072
"Pennsylvania","Washington",2139.71830916373
"Rhode Island","Washington",2406.1626575715
"South Carolina","Washington",2246.19211113673
"South Dakota","Washington",992.707976764385
"Tennessee","Washington",1916.6846216264
"Texas","Washington",1565.13805407318
"Utah","Washington",710.697073390765
"Vermont","Washington",2285.9961706215
"Virginia","Washington",2202.69129037071
"Washington","Washington",0
"West Virginia","Washington",2080.36254730048
"Wisconsin","Washington",1468.49623560535
"Wyoming","Washington",697.646530626601
"Alabama","West Virginia",533.636625426879
"Alaska","West Virginia",3324.64077300145
"Arizona","West Virginia",1746.21730178561
"Arkansas","West Virginia",704.126556938378
"California","West Virginia",2109.11179288617
"Colorado","West Virginia",1341.06380503102
"Connecticut","West Virginia",465.726302674454
"Delaware","West Virginia",277.19429152479
"District of Columbia","West Virginia",195.690378871936
"Florida","West Virginia",697.868340632952
"Georgia","West Virginia",442.947308626336
"Hawaii","West Virginia",4609.81867652288
"Idaho","West Virginia",1793.40407854511
"Illinois","West Virginia",469.131498981141
"Indiana","West Virginia",315.463371922022
"Iowa","West Virginia",718.750821854174
"Kansas","West Virginia",960.189336253891
"Kentucky","West Virginia",266.209848623811
"Louisiana","West Virginia",829.598784741692
"Maine","West Virginia",746.298788038821
"Maryland","West Virginia",208.643628708046
"Massachusetts","West Virginia",527.071630117242
"Michigan","West Virginia",465.37372196295
"Minnesota","West Virginia",873.765104356731
"Mississippi","West Virginia",650.965725410429
"Missouri","West Virginia",641.385530408393
"Montana","West Virginia",1572.51258201017
"Nebraska","West Virginia",1033.18448793874
"Nevada","West Virginia",1926.28666540261
"New Hampshire","West Virginia",585.33678854976
"New Jersey","West Virginia",335.77271571465
"New Mexico","West Virginia",1443.34584418279
"New York","West Virginia",399.809272036018
"North Carolina","West Virginia",223.41636634666
"North Dakota","West Virginia",1169.27029459696
"Ohio","West Virginia",162.349383847565
"Oklahoma","West Virginia",953.729539901515
"Oregon","West Virginia",2089.61886714483
"Pennsylvania","West Virginia",215.426586459008
"Rhode Island","West Virginia",523.311776720268
"South Carolina","West Virginia",326.077676700489
"South Dakota","West Virginia",1089.06794565139
"Tennessee","West Virginia",369.394325984324
"Texas","West Virginia",1166.8786059554
"Utah","West Virginia",1664.21168343543
"Vermont","West Virginia",557.619860743905
"Virginia","West Virginia",123.53220523054
"Washington","West Virginia",2080.36254730048
"West Virginia","West Virginia",0
"Wisconsin","West Virginia",636.391237849575
"Wyoming","West Virginia",1436.71223305197
"Alabama","Wisconsin",834.584573280651
"Alaska","Wisconsin",2706.15657902996
"Arizona","Wisconsin",1354.63921503885
"Arkansas","Wisconsin",683.768263115435
"California","Wisconsin",1615.95780161759
"Colorado","Wisconsin",890.079573693607
"Connecticut","Wisconsin",895.511700277216
"Delaware","Wisconsin",841.494571343643
"District of Columbia","Wisconsin",776.619017001614
"Florida","Wisconsin",1178.54394815787
"Georgia","Wisconsin",898.57380907331
"Hawaii","Wisconsin",4099.91386588028
"Idaho","Wisconsin",1212.36635973626
"Illinois","Wisconsin",318.920823835243
"Indiana","Wisconsin",377.810070973972
"Iowa","Wisconsin",249.14001659942
"Kansas","Wisconsin",605.98299076609
"Kentucky","Wisconsin",546.904458760358
"Louisiana","Wisconsin",941.212320790258
"Maine","Wisconsin",1015.20813164609
"Maryland","Wisconsin",780.965978535781
"Massachusetts","Wisconsin",927.211361685597
"Michigan","Wisconsin",227.359255693888
"Minnesota","Wisconsin",238.690781155946
"Mississippi","Wisconsin",820.198218517397
"Missouri","Wisconsin",450.982031673987
"Montana","Wisconsin",960.112914646751
"Nebraska","Wisconsin",539.307473672531
"Nevada","Wisconsin",1412.6343328387
"New Hampshire","Wisconsin",915.672986921376
"New Jersey","Wisconsin",839.699673195472
"New Mexico","Wisconsin",1109.34825598163
"New York","Wisconsin",731.69479566456
"North Carolina","Wisconsin",839.608980734034
"North Dakota","Wisconsin",539.65406780645
"Ohio","Wisconsin",474.126175496477
"Oklahoma","Wisconsin",738.508064758813
"Oregon","Wisconsin",1507.94074233339
"Pennsylvania","Wisconsin",671.222587799184
"Rhode Island","Wisconsin",951.666870105754
"South Carolina","Wisconsin",883.912563047611
"South Dakota","Wisconsin",505.17311708442
"Tennessee","Wisconsin",634.602774458808
"Texas","Wisconsin",1038.40658300817
"Utah","Wisconsin",1171.16488947223
"Vermont","Wisconsin",857.802377467263
"Virginia","Wisconsin",759.47811726515
"Washington","Wisconsin",1468.49623560535
"West Virginia","Wisconsin",636.391237849575
"Wisconsin","Wisconsin",0
"Wyoming","Wisconsin",883.216468992774
"Alabama","Wyoming",1328.35818015858
"Alaska","Wyoming",2271.72568527239
"Arizona","Wyoming",641.113792433988
"Arkansas","Wyoming",984.864698338292
"California","Wyoming",746.991224294636
"Colorado","Wyoming",295.10536517622
"Connecticut","Wyoming",1773.79257059021
"Delaware","Wyoming",1687.65534080396
"District of Columbia","Wyoming",1613.03275281106
"Florida","Wyoming",1711.76564416471
"Georgia","Wyoming",1492.18939643883
"Hawaii","Wyoming",3216.698951312
"Idaho","Wyoming",365.896216402291
"Illinois","Wyoming",971.484155535146
"Indiana","Wyoming",1121.8035866527
"Iowa","Wyoming",719.439272328376
"Kansas","Wyoming",572.314950610146
"Kentucky","Wyoming",1230.56856426968
"Louisiana","Wyoming",1186.1823857579
"Maine","Wyoming",1892.35166815261
"Maryland","Wyoming",1620.99164136136
"Massachusetts","Wyoming",1808.75004277507
"Michigan","Wyoming",1110.04860844098
"Minnesota","Wyoming",690.289562626673
"Mississippi","Wyoming",1202.73590973147
"Missouri","Wyoming",853.532443456526
"Montana","Wyoming",298.102323318793
"Nebraska","Wyoming",409.985855332669
"Nevada","Wyoming",536.470981881796
"New Hampshire","Wyoming",1798.77797470188
"New Jersey","Wyoming",1703.33944169238
"New Mexico","Wyoming",597.482809091149
"New York","Wyoming",1613.28641853764
"North Carolina","Wyoming",1586.01254476261
"North Dakota","Wyoming",462.456785890025
"Ohio","Wyoming",1290.45315815763
"Oklahoma","Wyoming",741.747873071902
"Oregon","Wyoming",656.552755546195
"Pennsylvania","Wyoming",1532.04504468589
"Rhode Island","Wyoming",1831.38595355914
"South Carolina","Wyoming",1566.73950198674
"South Dakota","Wyoming",380.009409621463
"Tennessee","Wyoming",1232.09477570195
"Texas","Wyoming",913.524662132127
"Utah","Wyoming",333.088073938977
"Vermont","Wyoming",1740.6303724684
"Virginia","Wyoming",1554.99195041092
"Washington","Wyoming",697.646530626601
"West Virginia","Wyoming",1436.71223305197
"Wisconsin","Wyoming",883.216468992774
"Wyoming","Wyoming",0
